Times,Y1_WhiteNoise,Y2_RandomEffects,Y3_STA_Effects,Y4_Stabilizing,Y5_Markov,Y6_Stabilizing+STA,Y7_Stabilizing+SDO,Y8_ARIMA
0.203,0.453107047699504,0.453107047699504,0.453107047699504,0.0549709234606564,-36,0.0549709234606564,0.670629597761599,-2.1684741831444
0.204,0.437924846634799,0.437924846634799,0.437924846634799,0.0287945377038202,-35,0.0287945377038202,0.644453212004763,-1.27983063582328
0.205,0.415312733297468,0.415312733297468,0.415312733297468,0.000423516825725771,-37,0.000423516825725771,0.616082191126668,-0.883072065039899
0.206,0.386288730961584,0.386288730961584,0.386288730961584,-0.0286851888753038,-37,-0.0286851888753038,0.586973485425639,-1.20800651558762
0.207,0.351977391104225,0.351977391104225,0.351977391104225,-0.0572594909576018,-37,-0.0572594909576018,0.558399183343341,-1.43308286248451
0.208,0.313939221623265,0.313939221623265,0.313939221623265,-0.0838457622470422,-38,-0.0838457622470422,0.5318129120539,-1.32548294290226
0.209,0.273933336608185,0.273933336608185,0.273933336608185,-0.107082494812713,-38,-0.107082494812713,0.50857617948823,-0.970877935724575
0.21,0.232339347157281,0.232339347157281,0.232339347157281,-0.127259985301075,-37,-0.127259985301075,0.488398688999868,-1.00252970774374
0.211,0.190577287091083,0.190577287091083,0.190577287091083,-0.143570048307057,-38,-0.143570048307057,0.472088625993885,-1.08053471264002
0.212,0.150468074326813,0.150468074326813,0.150468074326813,-0.154965251409916,-37,-0.154965251409916,0.460693422891027,-1.03953864863437
0.213,0.112116491230551,0.112116491230551,0.112116491230551,-0.162323784224195,-37,-0.162323784224195,0.453334890076748,-1.460022402063
0.214,0.0760491926350809,0.0760491926350809,0.0760491926350809,-0.165926325974826,-37,-0.165926325974826,0.449732348326117,-1.70080500986889
0.215,0.0428032635666221,0.0428032635666221,0.0428032635666221,-0.16598698984832,-39,-0.16598698984832,0.449671684452623,-1.88135016609472
0.216,0.0125819209024154,0.0125819209024154,0.0125819209024154,-0.163010934542862,-41,-0.163010934542862,0.45264773975808,-1.5485567684556
0.217,-0.0144916346697251,-0.0144916346697251,-0.0144916346697251,-0.15748230320643,-40,-0.15748230320643,0.458176371094512,-1.77013243950218
0.218,-0.0391103584761233,-0.0391103584761233,-0.0391103584761233,-0.150604566371543,-40,-0.150604566371543,0.4650541079294,-1.9391082069022
0.219,-0.0611108690978044,-0.0611108690978044,-0.0611108690978044,-0.142484163718915,-41,-0.142484163718915,0.473174510582028,-1.39037193531859
0.22,-0.0803468152685369,-0.0803468152685369,-0.0803468152685369,-0.133223277145865,-42,-0.133223277145865,0.482435397155078,-0.508298034847504
0.221,-0.0966557341338753,-0.0966557341338753,-0.0966557341338753,-0.12288754058203,-41,-0.12288754058203,0.492771133718913,-0.882501488085646
0.222,-0.109803612597466,-0.109803612597466,-0.109803612597466,-0.111457910929214,-42,-0.111457910929214,0.504200763371728,-1.44824052231783
0.223,-0.119805351934637,-0.119805351934637,-0.119805351934637,-0.0991680680805426,-42,-0.0991680680805426,0.5164906062204,-2.44326079530726
0.224,-0.126275275594387,-0.126275275594387,-0.126275275594387,-0.0858043781241846,-43,-0.0858043781241846,0.529854296176758,-3.01975062004549
0.225,-0.127644381497496,-0.127644381497496,-0.127644381497496,-0.0700126084024568,-43,-0.0700126084024568,0.545646065898486,-3.03949093050205
0.226,-0.123451985526502,-0.123451985526502,-0.123451985526502,-0.0518176907509707,-43,-0.0518176907509707,0.563840983549972,-2.89993061765835
0.227,-0.112839880957375,-0.112839880957375,-0.112839880957375,-0.03084204803165,-45,-0.03084204803165,0.584816626269293,-2.9885113611904
0.228,-0.095314251869581,-0.095314251869581,-0.095314251869581,-0.00714800933752605,-46,-0.00714800933752605,0.608510664963417,-2.6139913050191
0.229,-0.0705843416126471,-0.0705843416126471,-0.0705843416126471,0.0190115027869131,-46,0.0190115027869131,0.634670177087856,-2.32904802628072
0.23,-0.0380251943314412,-0.0380251943314412,-0.0380251943314412,0.0477683495107364,-47,0.0477683495107364,0.663427023811679,-2.3738560973683
0.231,0.00151282908582979,0.00151282908582979,0.00151282908582979,0.0777527030258601,-47,0.0777527030258601,0.693411377326803,-3.08373080114506
0.232,0.0475132211183581,0.0475132211183581,0.0475132211183581,0.108202554453216,-46,0.108202554453216,0.723861228754159,-3.6762314658581
0.233,0.0990861397205421,0.0990861397205421,0.0990861397205421,0.138134962164757,-46,0.138134962164757,0.7537936364657,-3.3987102043633
0.234,0.153936256655879,0.153936256655879,0.153936256655879,0.165358086667142,-45,0.165358086667142,0.781016760968085,-2.8847807330344
0.235,0.210115853579863,0.210115853579863,0.210115853579863,0.188466066257698,-44,0.188466066257698,0.80412474055864,-2.87135666072098
0.236,0.265528631654896,0.265528631654896,0.265528631654896,0.206185631081191,-44,0.206185631081191,0.821844305382134,-3.30686080556548
0.237,0.317536946965505,0.317536946965505,0.317536946965505,0.216956820175562,-44,0.216956820175562,0.832615494476505,-3.36941260930141
0.238,0.363233491641031,0.363233491641031,0.363233491641031,0.219262000815976,-44,0.219262000815976,0.834920675116918,-2.7522361851432
0.239,0.400480701242023,0.400480701242023,0.400480701242023,0.212656810253772,-44,0.212656810253772,0.828315484554715,-2.46798055921461
0.24,0.427304782045812,0.427304782045812,0.427304782045812,0.196949529006807,-43,0.196949529006807,0.81260820330775,-2.58519015201895
0.241,0.443199795723856,0.443199795723856,0.443199795723856,0.17345463688349,-42,0.17345463688349,0.789113311184432,-3.00864606000354
0.242,0.447465963488153,0.447465963488153,0.447465963488153,0.143029877271089,-42,0.143029877271089,0.758688551572031,-2.80057078763374
0.243,0.440329454070745,0.440329454070745,0.440329454070745,0.107287392399463,-42,0.107287392399463,0.722946066700406,-2.46872113170319
0.244,0.422752921819081,0.422752921819081,0.422752921819081,0.0682533816679066,-42,0.0682533816679066,0.683912055968849,-1.96462727268382
0.245,0.396836768994158,0.396836768994158,0.396836768994158,0.0286865525094021,-45,0.0286865525094021,0.644345226810345,-2.21078728292196
0.246,0.365125159387386,0.365125159387386,0.365125159387386,-0.00876236759925072,-47,-0.00876236759925072,0.606896306701692,-2.41048720691908
0.247,0.330597075626884,0.330597075626884,0.330597075626884,-0.0415379778399027,-45,-0.0415379778399027,0.57412069646104,-2.28258552857027
0.248,0.295993292460973,0.295993292460973,0.295993292460973,-0.0678341654378331,-46,-0.0678341654378331,0.54782450886311,-2.48697541796378
0.249,0.264275493121073,0.264275493121073,0.264275493121073,-0.0859851316901656,-44,-0.0859851316901656,0.529673542610777,-1.97911038934231
0.25,0.238124582550841,0.238124582550841,0.238124582550841,-0.0949390159223647,-44,-0.0949390159223647,0.520719658378578,-1.8903844511951
0.251,0.219477861842782,0.219477861842782,0.219477861842782,-0.0945979334459514,-44,-0.0945979334459514,0.521060740854991,-1.63847884376729
0.252,0.208993169178466,0.208993169178466,0.208993169178466,-0.0861630394210769,-44,-0.0861630394210769,0.529495634879866,-1.78837905943338
0.253,0.207149303703943,0.207149303703943,0.207149303703943,-0.0707742970113839,-45,-0.0707742970113839,0.544884377289559,-1.68805421574948
0.254,0.213445695742822,0.213445695742822,0.213445695742822,-0.0503230455702289,-46,-0.0503230455702289,0.565335628730714,-1.49229993810844
0.255,0.226155907471759,0.226155907471759,0.226155907471759,-0.0275482247272455,-45,-0.0275482247272455,0.588110449573697,-1.8679561768574
0.256,0.243689821272897,0.243689821272897,0.243689821272897,-0.00450466598065896,-43,-0.00450466598065896,0.611154008320284,-2.1710060269756
0.257,0.263064433896702,0.263064433896702,0.263064433896702,0.0157708798392779,-43,0.0157708798392779,0.631429554140221,-2.68929511848941
0.258,0.282461802551491,0.282461802551491,0.282461802551491,0.0320140725262112,-44,0.0320140725262112,0.647672746827154,-2.56121880150258
0.259,0.298725693295198,0.298725693295198,0.298725693295198,0.0418751487646766,-43,0.0418751487646766,0.657533823065619,-1.99027547450796
0.26,0.310484019692227,0.310484019692227,0.310484019692227,0.0452584454087699,-44,0.0452584454087699,0.660917119709713,-1.84476459313945
0.261,0.315779153826549,0.315779153826549,0.315779153826549,0.0415018904613382,-45,0.0415018904613382,0.657160564762281,-2.21147773177207
0.262,0.314327095287627,0.314327095287627,0.314327095287627,0.0317494538301487,-45,0.0317494538301487,0.647408128131091,-2.85563045383884
0.263,0.306002527485859,0.306002527485859,0.306002527485859,0.017074995262351,-44,0.017074995262351,0.632733669563294,-3.17542508266798
0.264,0.292092077213628,0.292092077213628,0.292092077213628,-0.000250454062350657,-44,-0.000250454062350657,0.615408220238592,-2.97032835882378
0.265,0.273447573442887,0.273447573442887,0.273447573442887,-0.0188448670206219,-45,-0.0188448670206219,0.596813807280321,-2.969290180116
0.266,0.252418718869461,0.252418718869461,0.252418718869461,-0.0361047481899235,-45,-0.0361047481899235,0.579553926111019,-2.51628963862062
0.267,0.230840827511476,0.230840827511476,0.230840827511476,-0.0504616899099232,-45,-0.0504616899099232,0.565196984391019,-2.0962477522681
0.268,0.210062143538524,0.210062143538524,0.210062143538524,-0.0611480359008903,-44,-0.0611480359008903,0.554510638400052,-1.24858531745149
0.269,0.191052993467271,0.191052993467271,0.191052993467271,-0.0679275787919661,-43,-0.0679275787919661,0.547731095508976,-0.638293048940033
0.27,0.17533424413061,0.17533424413061,0.17533424413061,-0.0700608123702334,-43,-0.0700608123702334,0.545597861930709,-0.374099417739922
0.271,0.162605977381106,0.162605977381106,0.162605977381106,-0.0687769166456906,-44,-0.0687769166456906,0.546881757655252,-0.766828561429008
0.272,0.152985984130857,0.152985984130857,0.152985984130857,-0.0646415265668018,-43,-0.0646415265668018,0.551017147734141,-0.813302956082001
0.273,0.14474672395021,0.14474672395021,0.14474672395021,-0.0599524814340882,-43,-0.0599524814340882,0.555706192866854,-1.42857886363132
0.274,0.136568368713695,0.136568368713695,0.136568368713695,-0.0561403403837857,-44,-0.0561403403837857,0.559518333917157,-1.39719336902954
0.275,0.126769708468673,0.126769708468673,0.126769708468673,-0.0547109325520507,-43,-0.0547109325520507,0.560947741748892,-0.988923910266781
0.276,0.113055588692896,0.113055588692896,0.113055588692896,-0.0574828658174175,-43,-0.0574828658174175,0.558175808483525,-0.661981202454115
0.277,0.0942500892714119,0.0942500892714119,0.0942500892714119,-0.0647917920754179,-44,-0.0647917920754179,0.550866882225525,-0.9359554405792
0.278,0.0693589627531267,0.0693589627531267,0.0693589627531267,-0.0767245601786196,-43,-0.0767245601786196,0.538934114122323,-0.609427095865161
0.279,0.0378942016761441,0.0378942016761441,0.0378942016761441,-0.0928444092198782,-43,-0.0928444092198782,0.522814265081064,-0.264886218045476
0.28,0.000723759350167798,0.000723759350167798,0.000723759350167798,-0.111445969701879,-42,-0.111445969701879,0.504212704599064,0.0725514033148347
0.281,-0.0413206947850209,-0.0413206947850209,-0.0413206947850209,-0.131201229896692,-42,-0.131201229896692,0.484457444404251,0.205700337404615
0.282,-0.0859702480035986,-0.0859702480035986,-0.0859702480035986,-0.149610537135931,-43,-0.149610537135931,0.466048137165011,0.562237069811651
0.283,-0.130308227061453,-0.130308227061453,-0.130308227061453,-0.1640264087666,-43,-0.1640264087666,0.451632265534343,0.940267260594295
0.284,-0.170837911241683,-0.170837911241683,-0.170837911241683,-0.171750811193509,-44,-0.171750811193509,0.443907863107434,1.12405183912465
0.285,-0.204602339259693,-0.204602339259693,-0.204602339259693,-0.171165076972818,-45,-0.171165076972818,0.444493597328125,0.823709947901698
0.286,-0.227191321271635,-0.227191321271635,-0.227191321271635,-0.159521043590196,-44,-0.159521043590196,0.456137630710747,0.873710921877283
0.287,-0.236820391937131,-0.236820391937131,-0.236820391937131,-0.137245905537653,-44,-0.137245905537653,0.47841276876329,1.05172841066444
0.288,-0.230905963399119,-0.230905963399119,-0.230905963399119,-0.10388229589211,-45,-0.10388229589211,0.511776378408832,0.98500564109051
0.289,-0.208832613620744,-0.208832613620744,-0.208832613620744,-0.0610324869353129,-45,-0.0610324869353129,0.55462618736563,0.905127174613085
0.29,-0.170791982088576,-0.170791982088576,-0.170791982088576,-0.010785358016083,-46,-0.010785358016083,0.60487331628486,1.15902060939165
0.291,-0.117475061549897,-0.117475061549897,-0.117475061549897,0.0446886341258126,-47,0.0446886341258126,0.660347308426755,1.98342503375688
0.292,-0.052038387796376,-0.052038387796376,-0.052038387796376,0.101187581054171,-48,0.101187581054171,0.716846255355114,2.50547005313208
0.293,0.021924380482732,0.021924380482732,0.021924380482732,0.154912833122445,-49,0.154912833122445,0.770571507423388,2.67595509557872
0.294,0.10018678259714,0.10018678259714,0.10018678259714,0.202192668612364,-49,0.202192668612364,0.817851342913307,3.12901900876029
0.295,0.178033874907847,0.178033874907847,0.178033874907847,0.239601227200598,-48,0.239601227200598,0.855259901501541,3.1462485635275
0.296,0.25071000563436,0.25071000563436,0.25071000563436,0.264357112486992,-48,0.264357112486992,0.880015786787934,3.12704406465383
0.297,0.313777680311289,0.313777680311289,0.313777680311289,0.274553364666522,-49,0.274553364666522,0.890212038967465,3.9499914881406
0.298,0.363204109980617,0.363204109980617,0.363204109980617,0.269069121402546,-49,0.269069121402546,0.884727795703488,4.04579534433971
0.299,0.396815649707884,0.396815649707884,0.396815649707884,0.248866836849304,-49,0.248866836849304,0.864525511150246,3.97306881955496
0.3,0.413823291705168,0.413823291705168,0.413823291705168,0.216101111476727,-48,0.216101111476727,0.83175978577767,3.95632183428357
0.301,0.414280867164001,0.414280867164001,0.414280867164001,0.173338464640215,-48,0.173338464640215,0.788997138941158,3.78717328225058
0.302,0.399283989113294,0.399283989113294,0.399283989113294,0.123673893661465,-49,0.123673893661465,0.739332567962407,3.42611847193104
0.303,0.371570533420912,0.371570533420912,0.371570533420912,0.0712256592367893,-48,0.0712256592367893,0.686884333537732,2.75279188173347
0.304,0.334790276945119,0.334790276945119,0.334790276945119,0.0202002709136384,-49,0.0202002709136384,0.635858945214581,2.53324716712008
0.305,0.292847640955927,0.292847640955927,0.292847640955927,-0.0257824192582809,-48,-0.0257824192582809,0.589876255042662,2.28526482454885
0.306,0.249922227354506,0.249922227354506,0.249922227354506,-0.0635513490080455,-49,-0.0635513490080455,0.552107325292897,2.84933365736862
0.307,0.209479645512294,0.209479645512294,0.209479645512294,-0.0912836610486491,-48,-0.0912836610486491,0.524375013252293,3.14255910455166
0.308,0.174968934193374,0.174968934193374,0.174968934193374,-0.107537640157838,-47,-0.107537640157838,0.508121034143104,3.03722553674663
0.309,0.149014757562006,0.149014757562006,0.149014757562006,-0.111984288757639,-48,-0.111984288757639,0.503674385543304,2.90536512475463
0.31,0.132176815458,0.132176815458,0.132176815458,-0.106425373110117,-48,-0.106425373110117,0.509233301190825,3.0676140895612
0.311,0.12413429606978,0.12413429606978,0.12413429606978,-0.0931828178763142,-46,-0.0931828178763142,0.522475856424628,3.18312028261567
0.312,0.123817970977669,0.123817970977669,0.123817970977669,-0.0748625793931616,-45,-0.0748625793931616,0.540796094907781,2.8954357692443
0.313,0.128339694552527,0.128339694552527,0.128339694552527,-0.0553683399396719,-44,-0.0553683399396719,0.560290334361271,3.24921620966449
0.314,0.134843645490065,0.134843645490065,0.134843645490065,-0.0377907210141991,-43,-0.0377907210141991,0.577867953286743,4.1106002182755
0.315,0.13908181096438,0.13908181096438,0.13908181096438,-0.0259944113370444,-42,-0.0259944113370444,0.589664262963898,4.3440475091216
0.316,0.137297008158265,0.137297008158265,0.137297008158265,-0.0225803318757509,-43,-0.0225803318757509,0.593078342425192,4.287839541281
0.317,0.126670038556997,0.126670038556997,0.126670038556997,-0.0286912351018683,-43,-0.0286912351018683,0.586967439199074,4.00882651387766
0.318,0.104009579499043,0.104009579499043,0.104009579499043,-0.0456134471394483,-42,-0.0456134471394483,0.570045227161494,3.39992198053379
0.319,0.0678231367065827,0.0678231367065827,0.0678231367065827,-0.0726772005040195,-42,-0.0726772005040195,0.542981473796923,2.8841141985887
0.32,0.018334844781007,0.018334844781007,0.018334844781007,-0.107630052328791,-42,-0.107630052328791,0.508028621972151,2.54993346342351
0.321,-0.0442377120683096,-0.0442377120683096,-0.0442377120683096,-0.14867659871235,-43,-0.14867659871235,0.466982075588593,2.15720440858042
